id_veiculo,linha,latitude,longitude,timestamp_gps,velocidade,sentido,vista,placa,direcao,ignicao,hodometro,capacidade_pe,capacidade_sentado,id_migracao_trajeto,timestamp_captura
903010,42,-22.876558,-43.329459,2025-10-28 10:00:13-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,72,0,37511.4,0,0,9447,2025-10-28 10:24:12.228107
903011,42,-22.876836,-43.329856,2025-10-28 10:03:37-03:00,9.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,30,0,275645.9,0,0,9447,2025-10-28 10:24:12.228107
903012,42,-22.839784,-43.239613,2025-10-28 10:15:44-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,144,0,247287.6,0,0,9447,2025-10-28 10:24:12.228107
903015,42,-22.876463,-43.329518,2025-10-28 10:06:04-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,246,0,13224.1,0,0,9447,2025-10-28 10:24:12.228107
903016,42,-22.839432,-43.239982,2025-10-28 10:23:49-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,152,1,267963.2,0,0,9447,2025-10-28 10:24:12.228107
903017,42,-22.847764,-43.305711,2025-10-28 10:23:50-03:00,33.2,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,232,1,223275.4,0,0,9447,2025-10-28 10:24:12.228107
903018,42,-22.854775,-43.254026,2025-10-28 10:23:43-03:00,22.6,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,98,1,37977.4,0,0,9449,2025-10-28 10:24:12.228107
903019,0,-22.774938,-43.284832,2025-07-24 23:14:23-03:00,0.0,,,, ,0,149391.1,0,0,,2025-10-28 10:24:12.228107
903020,42,-22.876248,-43.329547,2025-10-28 10:07:37-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,353,0,10328.1,0,0,9447,2025-10-28 10:24:12.228107
903023,42,-22.820824,-43.233952,2025-10-28 10:24:01-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,124,1,217943.9,0,0,9447,2025-10-28 10:24:12.228107
903024,0,-22.805205,-43.342031,2025-10-09 08:14:00-03:00,0.0,,,, ,0,176766.9,0,0,,2025-10-28 10:24:12.228107
903025,42,-22.838698,-43.29478,2025-10-28 10:23:58-03:00,1.5,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,31,1,52737.0,0,0,9449,2025-10-28 10:24:12.228107
903013,42,-22.87656,-43.329815,2025-10-28 10:14:40-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],,87,0,256429.2,0,0,9447,2025-10-28 10:24:12.228107
903014,42,-22.876393,-43.329489,2025-10-28 09:52:16-03:00,0.0,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],, ,0,275848.6,0,0,9447,2025-10-28 10:24:12.228107
902097,41,-22.9995,-43.368678,2025-10-28 09:37:31-03:00,42.1,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,225,1,128688.8,0,0,3542,2025-10-28 10:24:12.228107
901045,35,-23.006503,-43.312757,2025-10-28 10:23:53-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,266,1,240487.3,0,0,108,2025-10-28 10:24:12.228107
901053,52,-22.964527,-43.392003,2025-10-28 10:02:30-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,346,0,193967.0,0,0,9161,2025-10-28 10:24:12.228107
901060,51,-22.975094,-43.405009,2025-10-28 10:23:54-03:00,46.4,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,34,1,297320.8,0,0,3551,2025-10-28 10:24:12.228107
903052,14,-22.918596,-43.644332,2025-10-28 09:54:59-03:00,0.0,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],, ,0,126464.6,0,0,10581,2025-10-28 10:24:12.228107
903060,17,-22.913885,-43.59847,2025-10-28 10:24:07-03:00,42.5,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],,264,1,183647.6,0,0,10580,2025-10-28 10:24:12.228107
903063,17,-22.927494,-43.67765,2025-10-28 10:17:13-03:00,0.6,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],,115,1,169701.5,0,0,10579,2025-10-28 10:24:12.228107
901000,22,-22.964485,-43.392165,2025-10-28 10:17:52-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],, ,0,217075.8,0,0,8970,2025-10-28 10:24:12.228107
902113,40,-23.002256,-43.366934,2025-10-28 10:07:16-03:00,0.0,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,0,125740.9,0,0,8973,2025-10-28 10:24:12.228107
902118,41,-22.922016,-43.371533,2025-10-28 10:24:07-03:00,33.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],,58,1,123449.1,0,0,3542,2025-10-28 10:24:12.228107
902117,40,-22.881399,-43.341859,2025-10-28 10:24:06-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],, ,1,132209.6,0,0,8972,2025-10-28 10:24:12.228107
901052,53,-22.964518,-43.391942,2025-10-28 10:07:05-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,346,0,245911.5,0,0,8966,2025-10-28 10:24:12.228107
901056,35,-22.878383,-43.33637,2025-10-28 10:24:00-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,355,1,208980.1,0,0,108,2025-10-28 10:24:12.228107
902125,12,-23.000554,-43.366865,2025-10-28 09:48:05-03:00,21.3,volta,12 - ALVORADA X PINGO D'AGUA (EXPRESSO) [VOLTA],,192,1,202904.6,0,0,121,2025-10-28 10:24:12.228107
901044,52,-22.964784,-43.39208,2025-10-28 10:11:30-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,336,0,18446.0,0,0,9161,2025-10-28 10:24:12.228107
903033,42,-22.813966,-43.244325,2025-10-28 10:17:53-03:00,58.3,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,299,1,30214.5,0,0,9449,2025-10-28 10:24:12.228107
903034,42,-22.837903,-43.286348,2025-10-28 10:24:07-03:00,47.6,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],,103,1,46152.3,0,0,9449,2025-10-28 10:24:12.228107
902049,46,-22.841426,-43.277144,2025-10-28 10:23:58-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],, ,1,173052.5,0,0,144,2025-10-28 10:24:12.228107
902020,41,-22.900744,-43.354495,2025-10-28 10:24:06-03:00,56.0,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,213,1,8777.0,0,0,3543,2025-10-28 10:24:12.228107
902022,43,-22.965467,-43.391938,2025-10-28 09:43:34-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,0,157234.5,0,0,4049,2025-10-28 10:24:12.228107
901092,35,-22.878552,-43.336367,2025-10-28 10:24:01-03:00,0.0,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,356,1,183552.8,0,0,108,2025-10-28 10:24:12.228107
901093,50,-23.006549,-43.314121,2025-10-28 10:19:56-03:00,0.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,273,0,287597.9,0,0,3311,2025-10-28 10:24:12.228107
902023,46,-23.002165,-43.365871,2025-10-28 09:47:46-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,220,0,217979.5,0,0,145,2025-10-28 10:24:12.228107
902059,46,-23.001463,-43.367312,2025-10-28 09:14:14-03:00,9.5,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,92,1,237993.2,0,0,145,2025-10-28 10:24:12.228107
902056,46,-22.895166,-43.350024,2025-10-28 10:24:04-03:00,47.6,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,36,1,243277.6,0,0,145,2025-10-28 10:24:12.228107
901091,52,-23.002188,-43.366478,2025-10-28 09:57:05-03:00,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,217,0,71965.9,0,0,9162,2025-10-28 10:24:12.228107
901096,51,-22.915924,-43.398052,2025-10-28 10:23:08-03:00,0.0,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],,142,1,226085.6,0,0,3552,2025-10-28 10:24:12.228107
901086,53,-22.884459,-43.399298,2025-10-28 10:23:47-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,89,1,85395.8,0,0,8966,2025-10-28 10:24:12.228107
902032,41,-22.979679,-43.408651,2025-10-28 10:24:06-03:00,60.2,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,216,1,6631.4,0,0,3543,2025-10-28 10:24:12.228107
902024,46,-22.964508,-43.39173,2025-10-28 09:00:51-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,72,0,229974.1,0,0,144,2025-10-28 10:24:12.228107
901094,35,-22.918983,-43.366226,2025-10-28 10:24:07-03:00,51.7,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],,239,1,227001.4,0,0,108,2025-10-28 10:24:12.228107
902027,46,-22.902229,-43.355505,2025-10-28 10:24:00-03:00,48.4,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,211,1,248429.2,0,0,144,2025-10-28 10:24:12.228107
902031,46,-23.001212,-43.365441,2025-10-28 10:24:02-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],, ,1,236029.9,0,0,145,2025-10-28 10:24:12.228107
902028,46,-22.91501,-43.360951,2025-10-28 10:08:29-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],, ,0,220078.2,0,0,144,2025-10-28 10:24:12.228107
902029,43,-22.852322,-43.316018,2025-10-28 10:24:07-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],,25,1,167886.1,0,0,4049,2025-10-28 10:24:12.228107
902018,50,-22.973293,-43.386275,2025-10-28 10:23:51-03:00,37.4,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,82,1,215162.1,0,0,3310,2025-10-28 10:24:12.228107
902046,46,-22.872224,-43.336382,2025-10-28 10:24:05-03:00,7.1,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,200,1,213043.3,0,0,144,2025-10-28 10:24:12.228107
902010,50,-23.006813,-43.31238,2025-10-28 10:23:55-03:00,7.9,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,86,1,201077.9,0,0,3311,2025-10-28 10:24:12.228107
902026,46,-22.840754,-43.297626,2025-10-28 10:23:03-03:00,13.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,52,1,196575.2,0,0,144,2025-10-28 10:24:12.228107
901089,53,-22.973218,-43.380977,2025-10-28 10:24:07-03:00,41.3,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,90,1,293137.7,0,0,8966,2025-10-28 10:24:12.228107
901062,51,-23.008464,-43.440118,2025-10-28 10:23:58-03:00,0.0,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],,61,1,308153.4,0,0,3551,2025-10-28 10:24:12.228107
902033,43,-22.964381,-43.391777,2025-10-28 09:27:29-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],,69,0,234764.4,0,0,4049,2025-10-28 10:24:12.228107
902053,43,-22.854273,-43.251849,2025-10-09 15:50:35-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,1,39339.4,0,0,4049,2025-10-28 10:24:12.228107
902035,31,-23.002199,-43.36576,2025-10-28 08:31:21-03:00,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],,222,0,189614.7,0,0,3062,2025-10-28 10:24:12.228107
E902000,35,-23.001999,-43.365793,2025-10-28 10:21:27-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],, ,1,120371.0,0,0,109,2025-10-28 10:24:12.228107
901067,52,-22.964502,-43.39214,2025-10-28 09:54:59-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,342,0,102364.8,0,0,9161,2025-10-28 10:24:12.228107
E902004,50,-22.971858,-43.401126,2025-10-28 10:18:12-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],, ,1,202049.4,0,0,3310,2025-10-28 10:24:12.228107
902062,31,-23.000765,-43.364585,2025-10-28 10:15:10-03:00,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],, ,1,194307.0,0,0,3062,2025-10-28 10:24:12.228107
902048,31,-23.00211,-43.365532,2025-10-28 08:19:59-03:00,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],, ,0,203593.8,0,0,3062,2025-10-28 10:24:12.228107
902058,46,-23.00138,-43.365879,2025-10-28 09:50:51-03:00,26.2,,,,84,1,206483.4,0,0,,2025-10-28 10:24:12.228107
902021,43,-22.839689,-43.240224,2025-10-28 09:44:36-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,0,190026.7,0,0,4049,2025-10-28 10:24:12.228107
901068,53,-22.988539,-43.365936,2025-10-28 10:24:01-03:00,52.2,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,181,1,273406.4,0,0,8966,2025-10-28 10:24:12.228107
902003,50,-23.000099,-43.352207,2025-10-28 10:24:08-03:00,0.3,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,94,1,199401.7,0,0,3310,2025-10-28 10:24:12.228107
902102,41,-23.008386,-43.440635,2025-10-28 10:23:52-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,1,116883.4,0,0,3542,2025-10-28 10:24:12.228107
901016,53,-22.965173,-43.39115,2025-10-28 10:03:27-03:00,0.1,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],, ,0,175861.2,0,0,8966,2025-10-28 10:24:12.228107
902133,10,-22.919631,-43.683411,2025-10-28 10:23:52-03:00,23.9,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],,100,1,203271.8,0,0,106,2025-10-28 10:24:12.228107
901082,52,-22.964496,-43.392062,2025-10-28 09:59:52-03:00,0.0,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,354,0,21099.7,0,0,9161,2025-10-28 10:24:12.228107
902061,46,-22.852228,-43.315704,2025-10-28 10:23:59-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,261,1,222962.8,0,0,144,2025-10-28 10:24:12.228107
902066,46,-23.001324,-43.365225,2025-10-28 10:19:03-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],, ,1,242901.4,0,0,145,2025-10-28 10:24:12.228107
902005,22,-23.00063,-43.364072,2025-10-22 19:48:44-03:00,0.0,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],,138,0,192752.2,0,0,8970,2025-10-28 10:24:12.228107
902052,46,-22.853274,-43.314097,2025-10-28 10:23:50-03:00,0.1,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,122,1,222925.1,0,0,145,2025-10-28 10:24:12.228107
902050,31,-23.001988,-43.365034,2025-10-28 09:30:13-03:00,16.5,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],,355,1,171729.8,0,0,3062,2025-10-28 10:24:12.228107
902016,0,-22.965782,-43.391527,2025-10-28 10:02:16-03:00,0.0,,,, ,0,74053.9,0,0,,2025-10-28 10:24:12.228107
902019,50,-22.965052,-43.391592,2025-10-28 10:15:55-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,338,0,31386.4,0,0,3310,2025-10-28 10:24:12.228107
E902009,50,-22.965171,-43.39129,2025-10-28 09:44:51-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],, ,0,187936.6,0,0,3310,2025-10-28 10:24:12.228107
902063,43,-22.965664,-43.391797,2025-10-28 10:08:52-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],,155,0,169169.7,0,0,4049,2025-10-28 10:24:12.228107
902017,50,-23.001108,-43.364293,2025-10-28 10:24:03-03:00,19.2,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,357,1,169735.6,0,0,3310,2025-10-28 10:24:12.228107
E902015,50,-23.000997,-43.36545,2025-10-28 10:23:04-03:00,18.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,269,1,191794.4,0,0,3311,2025-10-28 10:24:12.228107
902057,41,-22.958571,-43.383556,2025-10-28 10:23:57-03:00,51.6,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,256,1,170236.6,0,0,3543,2025-10-28 10:24:12.228107
902060,46,-23.00219,-43.366335,2025-10-28 09:17:00-03:00,0.0,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,219,0,221217.0,0,0,145,2025-10-28 10:24:12.228107
902008,50,-23.000056,-43.347197,2025-10-28 10:23:52-03:00,20.3,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,271,1,212526.0,0,0,3311,2025-10-28 10:24:12.228107
902047,46,-22.973336,-43.367483,2025-10-28 10:23:50-03:00,48.8,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,269,1,53623.7,0,0,145,2025-10-28 10:24:12.228107
902007,0,-22.965392,-43.391395,2025-10-28 10:19:41-03:00,0.0,,,,60,0,34076.3,0,0,,2025-10-28 10:24:12.228107
902051,46,-22.965141,-43.391881,2025-10-28 08:53:05-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,150,0,231835.2,0,0,144,2025-10-28 10:24:12.228107
902067,43,-22.839586,-43.240347,2025-10-28 10:03:38-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,0,236539.0,0,0,4049,2025-10-28 10:24:12.228107
901088,35,-22.973295,-43.374575,2025-10-28 10:24:05-03:00,57.9,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,270,1,17886.3,0,0,109,2025-10-28 10:24:12.228107
901078,53,-23.002232,-43.365837,2025-10-28 08:36:07-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],, ,0,205176.2,0,0,8967,2025-10-28 10:24:12.228107
901098,52,-23.001359,-43.368069,2025-10-28 09:29:45-03:00,25.3,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],,113,1,255860.1,0,0,9161,2025-10-28 10:24:12.228107
901090,53,-22.973281,-43.365495,2025-10-28 10:24:08-03:00,53.4,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,270,1,210441.7,0,0,8967,2025-10-28 10:24:12.228107
901055,53,-23.00064,-43.368311,2025-10-28 10:12:25-03:00,20.2,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,284,1,266241.2,0,0,8967,2025-10-28 10:24:12.228107
901076,52,-23.002224,-43.365902,2025-10-28 08:53:15-03:00,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,216,0,244252.1,0,0,9162,2025-10-28 10:24:12.228107
902054,43,-22.965665,-43.391863,2025-10-28 09:16:38-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,0,239306.3,0,0,4049,2025-10-28 10:24:12.228107
901079,53,-22.883807,-43.399643,2025-10-28 10:22:31-03:00,0.0,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,142,0,14901.6,0,0,8966,2025-10-28 10:24:12.228107
901084,52,-23.002244,-43.366551,2025-10-28 10:15:41-03:00,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,221,0,23728.8,0,0,9162,2025-10-28 10:24:12.228107
901070,52,-23.001389,-43.367477,2025-10-28 09:14:58-03:00,0.0,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,88,1,244782.7,0,0,9162,2025-10-28 10:24:12.228107
902080,46,-22.965519,-43.39166,2025-10-28 10:20:26-03:00,0.0,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,154,0,4771.9,0,0,144,2025-10-28 10:24:12.228107
901081,50,-22.964959,-43.391374,2025-10-28 10:04:03-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],, ,0,243712.7,0,0,3310,2025-10-28 10:24:12.228107
902065,43,-22.8774,-43.336053,2025-10-28 10:23:51-03:00,0.0,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],, ,1,162928.7,0,0,4049,2025-10-28 10:24:12.228107
901069,52,-23.001398,-43.366247,2025-10-28 08:59:36-03:00,24.4,volta,52 - T. ALVORADA X T. DEODORO (PARADOR) [VOLTA],,91,1,223237.4,0,0,9162,2025-10-28 10:24:12.228107
901074,53,-23.002208,-43.36629,2025-10-28 10:17:18-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],,218,0,17772.5,0,0,8967,2025-10-28 10:24:12.228107
902073,41,-23.008661,-43.440655,2025-10-28 10:23:51-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,1,137537.2,0,0,3542,2025-10-28 10:24:12.228107
902030,40,-23.001022,-43.364261,2025-10-28 10:14:43-03:00,20.4,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],,341,1,138064.5,0,0,8973,2025-10-28 10:24:12.228107
902071,46,-23.002204,-43.366256,2025-10-28 09:14:24-03:00,0.0,,,, ,0,217169.9,0,0,,2025-10-28 10:24:12.228107
RJG7D28 MOTO,0,-22.920479,-43.644771,2025-10-28 09:51:45-03:00,0.0,,,RJG7D28, ,0,11064.4,0,0,,2025-10-28 10:24:12.228107
902072,46,-23.001747,-43.367594,2025-10-28 10:02:15-03:00,35.4,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],,130,1,224909.8,0,0,145,2025-10-28 10:24:12.228107
902101,40,-22.876422,-43.329585,2025-10-28 09:44:09-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],, ,0,104289.9,0,0,8972,2025-10-28 10:24:12.228107
902068,41,-22.876381,-43.329539,2025-10-28 10:09:22-03:00,0.0,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],, ,0,180414.7,0,0,3542,2025-10-28 10:24:12.228107
902064,46,-22.958571,-43.383569,2025-10-28 10:23:53-03:00,45.6,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],,256,1,0.0,0,0,144,2025-10-28 10:24:12.228107
902070,31,-23.002258,-43.366048,2025-10-28 09:02:00-03:00,0.0,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],, ,0,219021.2,0,0,3062,2025-10-28 10:24:12.228107
901083,53,-22.899285,-43.397757,2025-10-28 10:23:14-03:00,53.6,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],,179,1,17536.7,0,0,8966,2025-10-28 10:24:12.228107
901087,40,-22.965222,-43.391248,2025-10-28 10:05:26-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],, ,0,234301.4,0,0,8972,2025-10-28 10:24:12.228107
E902012,50,-22.973288,-43.368626,2025-10-28 10:23:49-03:00,56.2,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],,271,1,71485.7,0,0,3311,2025-10-28 10:24:12.228107
E902001,40,-22.96856,-43.390682,2025-10-28 10:23:50-03:00,23.1,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],,359,1,2619.6,0,0,8973,2025-10-28 10:24:12.228107
E902006,0,-22.965684,-43.391451,2025-10-28 09:33:13-03:00,0.0,,,, ,0,184928.2,0,0,,2025-10-28 10:24:12.228107
E902011,50,-22.96518,-43.391294,2025-10-28 09:48:08-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],, ,0,178486.4,0,0,3310,2025-10-28 10:24:12.228107
E902014,50,-22.9651,-43.391282,2025-10-28 09:59:53-03:00,0.0,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],,47,0,211671.6,0,0,3310,2025-10-28 10:24:12.228107
E902002,50,-23.006579,-43.312274,2025-10-28 10:23:55-03:00,0.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],, ,1,149389.2,0,0,3311,2025-10-28 10:24:12.228107
901095,53,-23.002194,-43.366984,2025-10-28 10:24:07-03:00,0.0,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],, ,1,131397.6,0,0,8967,2025-10-28 10:24:12.228107
902069,40,-22.935496,-43.37179,2025-10-28 10:23:59-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],,159,1,161038.3,0,0,8972,2025-10-28 10:24:12.228107
902094,41,-22.922164,-43.371945,2025-10-28 10:24:02-03:00,36.1,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],,239,1,138343.4,0,0,3543,2025-10-28 10:24:12.228107
903068,14,-22.965636,-43.646285,2025-10-28 10:23:54-03:00,24.0,volta,14 - TERMINAL RECREIO X SANTA EUGÊNIA (EXPRESSO) [VOLTA],,310,1,145069.7,0,0,10582,2025-10-28 10:24:12.228107
901097,35,-23.000878,-43.365274,2025-10-28 10:16:20-03:00,0.0,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],,257,1,222870.4,0,0,109,2025-10-28 10:24:12.228107
902081,40,-22.876891,-43.330096,2025-10-28 10:14:46-03:00,0.0,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],, ,0,147934.5,0,0,8972,2025-10-28 10:24:12.228107
902075,31,-23.001372,-43.367834,2025-10-28 09:42:11-03:00,16.5,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],,84,1,115079.0,0,0,3062,2025-10-28 10:24:12.228107
902013,50,-23.006438,-43.313665,2025-10-28 10:23:55-03:00,0.0,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],, ,1,216823.8,0,0,3311,2025-10-28 10:24:12.228107
